Route Name,PassBy Station,Departure Station,Arrival Station,First Entry,Last Entry
D8009,营口东,大连北,吉林,51475,51483
D8010,营口东,吉林,大连,51484,51494
D8013,营口东,大连,长春,51509,51517
D8014,营口东,吉林,大连,51518,51527
D8017,营口东,大连北,长春,51542,51550
D8041,营口东,大连北,沈阳北,52635,52640
D8044,营口东,沈阳北,大连北,52071,52077
D8045,营口东,大连,沈阳北,52590,52594
D8047,营口东,大连,沈阳,52085,52089
D8050,营口东,沈阳北,大连北,52090,52093
D8051,营口东,大连北,沈阳北,52641,52645
D8054,营口东,沈阳北,大连,52094,52101
D8055,营口东,大连,沈阳,52613,52617
D8056,营口东,沈阳,大连,52102,52106
D8057,营口东,大连,沈阳北,52107,52114
D8058,营口东,沈阳北,大连,52618,52624
D8060,营口东,沈阳北,大连北,52646,52649
D8064,营口东,沈阳,大连北,52126,52131
D8065,营口东,大连,沈阳北,52629,52634
G1251/G1254,营口东,大连,上海虹桥,6648,6666
G1252/G1253,营口东,上海虹桥,大连北,6667,6688
G385/G388,营口东,大连北,北京南,15082,15093
G387/G386,营口东,北京南,大连北,15094,15104
G389/G392,营口东,大连北,济南西,38225,38239
G390/G391,营口东,济南西,大连北,38240,38253
1230/1227,义县,阜新,上海,562,591
2065/2068,义县,承德,沈阳,38439,38457
2066/2067,义县,沈阳,承德,38458,38475
2101/2104,义县,北京北,阜新,13739,13752
2102/2103,义县,阜新,北京北,13753,13766
2251,义县,北京,丹东,10852,10873
2251/2253/2256/2257,义县,北京,丹东,10874,10895
2258/2255/2254/2252,义县,丹东,北京,10896,10919
4208/4209,义县,沈阳,赤峰,47373,47394
4210/4207,义县,赤峰,沈阳,47395,47415
4260,义县,义县,锦州,52734,52735
4364/4365,义县,沈阳,凌源,52263,52274
4366/4363,义县,凌源,沈阳,51899,51911
6325,义县,叶柏寿,义县,52168,52212
6326,义县,义县,叶柏寿,52213,52257
K7356/K7353/K7352,义县,赤峰,大连,47433,47452
K7362/K7363,义县,沈阳,赤峰,47453,47467
K7364/K7361,义县,赤峰,沈阳,47468,47479
K7383,义县,山海关,赤峰,39157,39178
K7384,义县,赤峰,山海关,39179,39200
K7415,义县,山海关,阜新,39201,39209
K7416,义县,阜新,山海关,39210,39218
K7501,义县,锦州,阜新,52697,52700
K7502,义县,阜新,锦州,52258,52262
K7503,义县,锦州,阜新,52701,52705
K7504,义县,阜新,锦州,52706,52709
K7517/K7522/K7519,义县,大连,凌源,51912,51933
K7520/K7521/K7518,义县,凌源,大连,51934,51955
4325,永甸,沈阳,长甸,52319,52341
4326,永甸,长甸,沈阳,52342,52367
D1303,鲅鱼圈,大连北,哈尔滨西,43015,43024
D1306,鲅鱼圈,哈尔滨西,大连北,43041,43050
D1309,鲅鱼圈,大连北,哈尔滨西,43073,43083
D1310,鲅鱼圈,哈尔滨西,大连北,43084,43094
D1311,鲅鱼圈,大连北,哈尔滨西,43095,43104
D1315,鲅鱼圈,大连北,哈尔滨西,43132,43141
D1316,鲅鱼圈,哈尔滨西,大连北,43142,43149
D1317,鲅鱼圈,大连北,哈尔滨西,43150,43158
D1321,鲅鱼圈,大连北,哈尔滨西,43185,43195
D1323,鲅鱼圈,大连北,哈尔滨西,43206,43216
D1325,鲅鱼圈,大连北,哈尔滨西,43224,43232
D1326,鲅鱼圈,哈尔滨西,大连北,43233,43241
D1327,鲅鱼圈,大连北,哈尔滨西,43242,43249
D31/D34,鲅鱼圈,大连,北京,11414,11422
D33/D32,鲅鱼圈,北京,大连,11423,11431
D35/D38,鲅鱼圈,大连北,北京,11432,11441
D37/D36,鲅鱼圈,北京,大连北,11442,11454
